4/13/19 9:12:59 AM,584,None
4/13/19 9:13:35 AM,607,73
4/13/19 9:14:11 AM,603,73
4/13/19 9:14:46 AM,621,73
4/13/19 9:15:22 AM,620,73
4/13/19 9:15:58 AM,627,73
4/13/19 9:16:34 AM,609,None
4/13/19 9:17:09 AM,590,None
4/13/19 9:17:45 AM,619,73
4/13/19 9:18:21 AM,575,73
4/13/19 9:18:57 AM,602,None
4/13/19 9:19:32 AM,605,None
4/13/19 9:20:08 AM,610,None
4/13/19 9:20:44 AM,598,73
4/13/19 9:21:19 AM,578,73
4/13/19 9:21:55 AM,499,73
4/13/19 9:22:31 AM,553,73
4/13/19 9:23:07 AM,584,73
4/13/19 9:23:43 AM,580,None
4/13/19 9:24:18 AM,595,73
4/13/19 9:24:54 AM,557,75
4/13/19 9:25:30 AM,562,73
4/13/19 9:26:06 AM,400,73
4/13/19 9:26:41 AM,474,None
4/13/19 9:27:18 AM,569,73
4/13/19 9:27:54 AM,426,73
4/13/19 9:28:31 AM,457,None
4/13/19 9:29:06 AM,509,73
4/13/19 9:29:42 AM,586,73
4/13/19 9:30:18 AM,589,73
4/13/19 9:30:54 AM,552,73
4/13/19 9:31:30 AM,563,73
4/13/19 9:32:05 AM,568,73
4/13/19 9:32:41 AM,557,73
4/13/19 9:33:17 AM,545,None
4/13/19 9:33:53 AM,506,73
4/13/19 9:34:28 AM,543,73
4/13/19 9:35:04 AM,536,73
4/13/19 9:35:40 AM,535,73
4/13/19 9:36:16 AM,550,73
4/13/19 9:36:51 AM,529,73
4/13/19 9:37:27 AM,569,73
4/13/19 9:38:03 AM,500,None
4/13/19 9:38:39 AM,495,73
4/13/19 9:39:14 AM,525,73
4/13/19 9:39:50 AM,536,73
4/13/19 9:40:26 AM,494,73
4/13/19 9:41:02 AM,472,73
4/13/19 9:41:37 AM,536,None
4/13/19 9:42:13 AM,515,73
4/13/19 9:42:49 AM,509,73
4/13/19 9:43:25 AM,513,73
4/13/19 9:44:00 AM,529,73
4/13/19 9:44:36 AM,547,None
4/13/19 9:45:12 AM,562,73
4/13/19 9:45:48 AM,454,None
4/13/19 9:46:23 AM,515,73
4/13/19 9:46:59 AM,531,73
4/13/19 9:47:35 AM,483,None
4/13/19 9:48:11 AM,480,73
4/13/19 9:48:46 AM,513,73
4/13/19 9:49:22 AM,488,73
4/13/19 9:49:58 AM,542,73
4/13/19 9:50:34 AM,512,73
4/13/19 9:51:09 AM,481,73
4/13/19 9:51:45 AM,455,73
4/13/19 9:52:21 AM,537,73
4/13/19 9:52:57 AM,470,73
4/13/19 9:53:32 AM,465,None
4/13/19 9:54:08 AM,422,73
4/13/19 9:54:44 AM,489,73
4/13/19 9:55:20 AM,499,73
4/13/19 9:55:55 AM,477,73
4/13/19 9:56:31 AM,472,73
4/13/19 9:57:07 AM,415,73
4/13/19 9:57:43 AM,431,None
4/13/19 9:58:18 AM,408,73
4/13/19 9:58:54 AM,495,73
4/13/19 9:59:30 AM,465,None
4/13/19 10:00:06 AM,466,73
4/13/19 10:00:41 AM,401,73
4/13/19 10:01:17 AM,474,73
4/13/19 10:01:53 AM,452,73
4/13/19 10:02:29 AM,448,73
4/13/19 10:03:05 AM,405,None
4/13/19 10:03:40 AM,405,73
4/13/19 10:04:16 AM,400,73
4/13/19 10:04:52 AM,436,73
4/13/19 10:05:27 AM,405,73
4/13/19 10:06:03 AM,400,73
4/13/19 10:06:39 AM,400,73
